NGO_name,location,needed_quantity,food_type,contact
Charity_2063,Alexandria,110,Meat,+20-1979040076
Charity_2064,Mansoura,186,Meat,+20-1632530820
Charity_2065,Cairo,282,Bakery,+20-1320100899
Charity_2066,Delta,398,Fruits,+20-1573914701
Charity_2067,Delta,424,Fruits,+20-1650067540
Charity_2068,Giza,462,Meat,+20-1344811018
Charity_2069,Alexandria,314,Fruits,+20-1596541318
Charity_2070,Giza,271,Fruits,+20-1808598901
Charity_2071,Alexandria,403,Meat,+20-1412516853
Charity_2072,Alexandria,367,Vegetables,+20-1614546594
Charity_2073,Giza,313,Meat,+20-1759641615
Charity_2074,Cairo,146,Meat,+20-1584994407
Charity_2075,Delta,494,Bakery,+20-1362914413
Charity_2076,Upper Egypt,452,Dairy,+20-1962846719
Charity_2077,Alexandria,175,Meat,+20-1559585814
Charity_2078,Mansoura,431,Bakery,+20-1449633985
Charity_2079,Upper Egypt,369,Bakery,+20-1989734253
Charity_2080,Alexandria,183,Fruits,+20-1144717075
Charity_2081,Delta,337,Bakery,+20-1438712661
Charity_2082,Upper Egypt,350,Vegetables,+20-1125721464
Charity_2083,Giza,145,Meat,+20-1595174981
Charity_2084,Upper Egypt,240,Dairy,+20-1105453392
Charity_2085,Upper Egypt,472,Fruits,+20-1265909311
Charity_2086,Mansoura,367,Bakery,+20-1938847816
Charity_2087,Cairo,113,Fruits,+20-1270675188
Charity_2088,Giza,476,Meat,+20-1239939262
Charity_2089,Delta,356,Bakery,+20-1531864810
Charity_2090,Mansoura,150,Vegetables,+20-1122903758
Charity_2091,Delta,471,Vegetables,+20-1364019916
Charity_2092,Alexandria,485,Dairy,+20-1478627379
Charity_2093,Alexandria,51,Vegetables,+20-1131516053
Charity_2094,Mansoura,355,Bakery,+20-1225992264
Charity_2095,Alexandria,190,Meat,+20-1963621889
Charity_2096,Giza,399,Dairy,+20-1323854091
Charity_2097,Giza,63,Meat,+20-1256733548
Charity_2098,Upper Egypt,361,Fruits,+20-1330856469
Charity_2099,Cairo,335,Fruits,+20-1104702087
Charity_2100,Cairo,199,Vegetables,+20-1315261524
Charity_2101,Cairo,390,Bakery,+20-1250357683
Charity_2102,Upper Egypt,69,Dairy,+20-1655316573
Charity_2103,Giza,463,Meat,+20-1423149526
Charity_2104,Delta,497,Meat,+20-1939410721
Charity_2105,Upper Egypt,66,Bakery,+20-1355028540
Charity_2106,Cairo,227,Fruits,+20-1669820476
Charity_2107,Alexandria,412,Dairy,+20-1333554434
Charity_2108,Delta,233,Dairy,+20-1912271919
Charity_2109,Mansoura,357,Dairy,+20-1319659153
Charity_2110,Delta,465,Bakery,+20-1903662635
Charity_2111,Giza,188,Fruits,+20-1785138280
Charity_2112,Upper Egypt,217,Vegetables,+20-1665074570
Charity_2113,Cairo,241,Meat,+20-1675293821
Charity_2114,Giza,298,Vegetables,+20-1828524454
Charity_2115,Giza,441,Bakery,+20-1248265722
Charity_2116,Mansoura,190,Vegetables,+20-1730159262
Charity_2117,Alexandria,494,Meat,+20-1641641847
Charity_2118,Alexandria,144,Fruits,+20-1492055030
Charity_2119,Upper Egypt,289,Dairy,+20-1931081780
Charity_2120,Delta,451,Bakery,+20-1810154992
Charity_2121,Upper Egypt,90,Fruits,+20-1463405541
Charity_2122,Delta,71,Vegetables,+20-1157592937
Charity_2123,Delta,113,Bakery,+20-1554431067
Charity_2124,Upper Egypt,422,Bakery,+20-1452557533
Charity_2125,Alexandria,184,Bakery,+20-1586923264
Charity_2126,Mansoura,102,Fruits,+20-1115991195
Charity_2127,Upper Egypt,440,Fruits,+20-1650291347
Charity_2128,Delta,194,Bakery,+20-1893979483
Charity_2129,Cairo,415,Fruits,+20-1891448888
Charity_2130,Cairo,311,Bakery,+20-1246276162
Charity_2131,Upper Egypt,180,Fruits,+20-1537251165
Charity_2132,Upper Egypt,198,Meat,+20-1354828019
Charity_2133,Alexandria,63,Dairy,+20-1543426711
Charity_2134,Delta,234,Fruits,+20-1941657139
Charity_2135,Alexandria,357,Vegetables,+20-1495423998
Charity_2136,Alexandria,310,Bakery,+20-1183540336
Charity_2137,Cairo,309,Vegetables,+20-1813015216
Charity_2138,Giza,278,Dairy,+20-1933185188
Charity_2139,Alexandria,203,Dairy,+20-1924246267
Charity_2140,Mansoura,371,Dairy,+20-1629526782
Charity_2141,Alexandria,240,Bakery,+20-1293187264
Charity_2142,Alexandria,195,Meat,+20-1235496587
Charity_2143,Giza,313,Dairy,+20-1259326927
Charity_2144,Alexandria,427,Bakery,+20-1972129535
Charity_2145,Giza,297,Bakery,+20-1604591191
Charity_2146,Delta,69,Meat,+20-1629848444
Charity_2147,Cairo,413,Fruits,+20-1455337604
Charity_2148,Alexandria,357,Fruits,+20-1687786861
Charity_2149,Alexandria,341,Dairy,+20-1595902417
Charity_2150,Alexandria,418,Meat,+20-1568556116
Charity_2151,Mansoura,117,Vegetables,+20-1827722519
Charity_2152,Delta,224,Dairy,+20-1807586230
Charity_2153,Mansoura,110,Vegetables,+20-1454218960
Charity_2154,Alexandria,350,Vegetables,+20-1468836836
Charity_2155,Cairo,136,Dairy,+20-1562703036
Charity_2156,Mansoura,184,Bakery,+20-1888381573
Charity_2157,Cairo,242,Fruits,+20-1233063359
Charity_2158,Giza,447,Vegetables,+20-1627012964
Charity_2159,Giza,397,Dairy,+20-1526598480
Charity_2160,Alexandria,151,Meat,+20-1403897701
Charity_2161,Alexandria,107,Vegetables,+20-1396680269
Charity_2162,Cairo,304,Meat,+20-1160003016
Charity_2163,Alexandria,194,Fruits,+20-1461195998
Charity_2164,Delta,173,Fruits,+20-1479237246
Charity_2165,Alexandria,368,Fruits,+20-1992042734
Charity_2166,Alexandria,272,Vegetables,+20-1232098182
Charity_2167,Mansoura,335,Vegetables,+20-1318546542
Charity_2168,Alexandria,456,Dairy,+20-1850927218
Charity_2169,Mansoura,262,Bakery,+20-1157948254
Charity_2170,Delta,470,Bakery,+20-1482382409
Charity_2171,Cairo,204,Bakery,+20-1198416831
Charity_2172,Cairo,307,Dairy,+20-1915112141
Charity_2173,Upper Egypt,76,Fruits,+20-1315739477
Charity_2174,Cairo,292,Meat,+20-1497882322
Charity_2175,Alexandria,398,Dairy,+20-1700388561
Charity_2176,Alexandria,442,Vegetables,+20-1200383823
Charity_2177,Upper Egypt,417,Bakery,+20-1590476272
Charity_2178,Delta,168,Vegetables,+20-1519799812
Charity_2179,Delta,246,Meat,+20-1935839699
Charity_2180,Delta,399,Vegetables,+20-1173623398
Charity_2181,Upper Egypt,398,Dairy,+20-1138704973
Charity_2182,Delta,344,Bakery,+20-1643508113
Charity_2183,Delta,229,Meat,+20-1194484018
Charity_2184,Cairo,238,Fruits,+20-1948315395
Charity_2185,Delta,150,Bakery,+20-1184051322
Charity_2186,Cairo,105,Fruits,+20-1319697500
Charity_2187,Giza,72,Vegetables,+20-1535828833
Charity_2188,Alexandria,74,Meat,+20-1756152013
Charity_2189,Upper Egypt,147,Vegetables,+20-1859795666
Charity_2190,Giza,342,Dairy,+20-1360912577
Charity_2191,Mansoura,350,Meat,+20-1298578853
Charity_2192,Cairo,390,Vegetables,+20-1683410319
Charity_2193,Delta,375,Dairy,+20-1657014275
Charity_2194,Giza,385,Meat,+20-1700863437
Charity_2195,Delta,364,Vegetables,+20-1667164753
Charity_2196,Alexandria,195,Dairy,+20-1658059192
Charity_2197,Cairo,435,Dairy,+20-1929921717
Charity_2198,Mansoura,271,Dairy,+20-1366788179
Charity_2199,Upper Egypt,189,Vegetables,+20-1893654376
Charity_2200,Cairo,328,Vegetables,+20-1421024800
Charity_2201,Delta,408,Meat,+20-1299280254
Charity_2202,Alexandria,145,Dairy,+20-1567039904
Charity_2203,Alexandria,296,Fruits,+20-1259879402
Charity_2204,Upper Egypt,467,Dairy,+20-1429589436
Charity_2205,Alexandria,484,Meat,+20-1376657292
Charity_2206,Mansoura,381,Bakery,+20-1308439479
Charity_2207,Upper Egypt,441,Vegetables,+20-1917789110
Charity_2208,Mansoura,356,Dairy,+20-1536438553
Charity_2209,Giza,276,Bakery,+20-1942775211
Charity_2210,Upper Egypt,217,Bakery,+20-1199776782
Charity_2211,Upper Egypt,404,Bakery,+20-1609352524
Charity_2212,Mansoura,472,Fruits,+20-1392730106
Charity_2213,Delta,340,Vegetables,+20-1434041171
Charity_2214,Mansoura,319,Dairy,+20-1812697648
Charity_2215,Cairo,206,Fruits,+20-1512340708
Charity_2216,Delta,161,Bakery,+20-1762074048
Charity_2217,Upper Egypt,221,Vegetables,+20-1198624754
Charity_2218,Alexandria,219,Dairy,+20-1533120998
Charity_2219,Alexandria,384,Vegetables,+20-1310436437
Charity_2220,Delta,192,Meat,+20-1263849042
Charity_2221,Upper Egypt,243,Bakery,+20-1914974761
Charity_2222,Cairo,483,Bakery,+20-1707035905
Charity_2223,Mansoura,187,Bakery,+20-1517257102
Charity_2224,Mansoura,264,Bakery,+20-1168586794
Charity_2225,Cairo,388,Bakery,+20-1295487269
Charity_2226,Giza,345,Vegetables,+20-1360911992
Charity_2227,Upper Egypt,445,Vegetables,+20-1385926365
Charity_2228,Mansoura,336,Dairy,+20-1247500885
Charity_2229,Giza,76,Vegetables,+20-1602200219
Charity_2230,Giza,167,Dairy,+20-1859138222
Charity_2231,Delta,446,Fruits,+20-1157159306
Charity_2232,Mansoura,395,Meat,+20-1318777716
Charity_2233,Delta,261,Dairy,+20-1422983306
Charity_2234,Upper Egypt,316,Fruits,+20-1632331549
Charity_2235,Delta,175,Meat,+20-1385073461
Charity_2236,Alexandria,217,Bakery,+20-1513435872
Charity_2237,Upper Egypt,459,Fruits,+20-1825612731
Charity_2238,Mansoura,389,Dairy,+20-1799785602
Charity_2239,Upper Egypt,454,Fruits,+20-1986561461
Charity_2240,Mansoura,307,Dairy,+20-1703037523
Charity_2241,Upper Egypt,51,Meat,+20-1478560273
Charity_2242,Alexandria,84,Vegetables,+20-1524771233
Charity_2243,Upper Egypt,433,Dairy,+20-1799713028
Charity_2244,Mansoura,183,Fruits,+20-1746021462
Charity_2245,Alexandria,159,Dairy,+20-1340723659
Charity_2246,Giza,289,Meat,+20-1494755870
Charity_2247,Mansoura,104,Fruits,+20-1566425998
Charity_2248,Alexandria,148,Fruits,+20-1958602751
Charity_2249,Alexandria,140,Meat,+20-1165983313
Charity_2250,Alexandria,127,Meat,+20-1835510545
Charity_2251,Delta,270,Dairy,+20-1368499883
Charity_2252,Mansoura,416,Meat,+20-1495844223
Charity_2253,Giza,75,Vegetables,+20-1449822007
Charity_2254,Cairo,373,Bakery,+20-1199523272
Charity_2255,Delta,320,Fruits,+20-1820126282
Charity_2256,Upper Egypt,61,Fruits,+20-1538997106
Charity_2257,Alexandria,371,Meat,+20-1352793653
Charity_2258,Giza,212,Bakery,+20-1443065359
Charity_2259,Cairo,328,Meat,+20-1772063546
Charity_2260,Alexandria,146,Vegetables,+20-1994379338
Charity_2261,Giza,413,Bakery,+20-1637627113
Charity_2262,Mansoura,266,Dairy,+20-1862590242
Charity_2263,Giza,145,Dairy,+20-1821144550
Charity_2264,Delta,404,Meat,+20-1936890958
Charity_2265,Alexandria,115,Vegetables,+20-1319532141
Charity_2266,Delta,99,Meat,+20-1531871563
Charity_2267,Cairo,430,Bakery,+20-1760998359
Charity_2268,Cairo,427,Dairy,+20-1146404720
Charity_2269,Cairo,236,Vegetables,+20-1236268199
Charity_2270,Delta,91,Bakery,+20-1386980332
Charity_2271,Alexandria,285,Fruits,+20-1723176987
Charity_2272,Mansoura,235,Bakery,+20-1742739685
Charity_2273,Cairo,220,Vegetables,+20-1607967437
Charity_2274,Cairo,410,Vegetables,+20-1477256159
Charity_2275,Delta,367,Dairy,+20-1202738319
Charity_2276,Cairo,460,Fruits,+20-1331465225
Charity_2277,Alexandria,307,Vegetables,+20-1148046962
Charity_2278,Alexandria,494,Meat,+20-1773784978
Charity_2279,Mansoura,295,Fruits,+20-1232610028
Charity_2280,Giza,70,Dairy,+20-1182474879
Charity_2281,Cairo,354,Vegetables,+20-1250252624
Charity_2282,Cairo,255,Bakery,+20-1731010131
Charity_2283,Mansoura,197,Fruits,+20-1962833461
Charity_2284,Giza,471,Dairy,+20-1218359728
Charity_2285,Alexandria,278,Vegetables,+20-1995900984
Charity_2286,Giza,72,Fruits,+20-1363957019
Charity_2287,Cairo,362,Vegetables,+20-1576171971
Charity_2288,Alexandria,177,Meat,+20-1292860384
Charity_2289,Mansoura,267,Dairy,+20-1477302161
Charity_2290,Mansoura,488,Meat,+20-1288477998
Charity_2291,Giza,153,Dairy,+20-1192822736
Charity_2292,Mansoura,232,Fruits,+20-1647815072
Charity_2293,Cairo,264,Vegetables,+20-1369022481
Charity_2294,Mansoura,216,Fruits,+20-1463324283
Charity_2295,Giza,265,Dairy,+20-1249084654
Charity_2296,Cairo,395,Vegetables,+20-1535061395
Charity_2297,Upper Egypt,292,Meat,+20-1254590257
Charity_2298,Mansoura,420,Fruits,+20-1221047874
Charity_2299,Cairo,53,Fruits,+20-1903509269
Charity_2300,Upper Egypt,273,Bakery,+20-1623372086
Charity_2301,Cairo,268,Bakery,+20-1102942451
Charity_2302,Alexandria,286,Meat,+20-1929574436
Charity_2303,Cairo,141,Meat,+20-1849283114
Charity_2304,Delta,96,Dairy,+20-1587092224
Charity_2305,Upper Egypt,356,Vegetables,+20-1969938028
Charity_2306,Giza,173,Fruits,+20-1958390158
Charity_2307,Giza,344,Vegetables,+20-1916302219
Charity_2308,Upper Egypt,168,Meat,+20-1776074916
Charity_2309,Alexandria,189,Bakery,+20-1402662149
Charity_2310,Upper Egypt,348,Fruits,+20-1187940157
Charity_2311,Mansoura,219,Dairy,+20-1977998133
Charity_2312,Cairo,276,Bakery,+20-1418686567
Charity_2313,Giza,124,Meat,+20-1858344898
Charity_2314,Delta,166,Meat,+20-1258812489
Charity_2315,Alexandria,140,Dairy,+20-1833799600
Charity_2316,Alexandria,261,Bakery,+20-1941943846
Charity_2317,Alexandria,371,Fruits,+20-1893726677
Charity_2318,Cairo,343,Meat,+20-1253206309
Charity_2319,Upper Egypt,67,Fruits,+20-1173899194
Charity_2320,Upper Egypt,83,Fruits,+20-1862458552
Charity_2321,Alexandria,328,Bakery,+20-1135194199
Charity_2322,Alexandria,100,Meat,+20-1751537654
Charity_2323,Giza,147,Fruits,+20-1520209632
Charity_2324,Alexandria,420,Vegetables,+20-1340808551
Charity_2325,Mansoura,153,Vegetables,+20-1106993484
Charity_2326,Alexandria,296,Fruits,+20-1851514753
Charity_2327,Alexandria,149,Dairy,+20-1852217595
Charity_2328,Cairo,51,Bakery,+20-1980072894
Charity_2329,Delta,194,Meat,+20-1535531619
Charity_2330,Alexandria,169,Dairy,+20-1582081424
Charity_2331,Cairo,377,Vegetables,+20-1202963381
Charity_2332,Mansoura,55,Fruits,+20-1573344197
Charity_2333,Cairo,106,Vegetables,+20-1466155656
Charity_2334,Upper Egypt,408,Bakery,+20-1282124849
Charity_2335,Delta,398,Vegetables,+20-1327815260
Charity_2336,Upper Egypt,469,Bakery,+20-1899776651
Charity_2337,Mansoura,97,Dairy,+20-1789281905
Charity_2338,Delta,241,Dairy,+20-1668209271
Charity_2339,Cairo,282,Dairy,+20-1749753522
Charity_2340,Mansoura,241,Meat,+20-1480755261
Charity_2341,Delta,98,Dairy,+20-1894028551
Charity_2342,Giza,402,Bakery,+20-1356602580
Charity_2343,Cairo,440,Meat,+20-1161423701
Charity_2344,Upper Egypt,227,Fruits,+20-1986166857
Charity_2345,Delta,92,Dairy,+20-1751305602
Charity_2346,Delta,146,Vegetables,+20-1870382324
Charity_2347,Upper Egypt,87,Dairy,+20-1732281475
Charity_2348,Giza,242,Fruits,+20-1791042149
Charity_2349,Mansoura,64,Bakery,+20-1746562405
Charity_2350,Upper Egypt,468,Fruits,+20-1875974646
Charity_2351,Alexandria,72,Dairy,+20-1476223587
Charity_2352,Upper Egypt,417,Fruits,+20-1481117417
Charity_2353,Giza,428,Fruits,+20-1713035587
Charity_2354,Giza,480,Fruits,+20-1601528241
Charity_2355,Cairo,389,Dairy,+20-1510381500
Charity_2356,Alexandria,53,Bakery,+20-1380203379
Charity_2357,Mansoura,142,Meat,+20-1603556843
Charity_2358,Delta,500,Fruits,+20-1556746825
Charity_2359,Giza,384,Vegetables,+20-1583362893
Charity_2360,Cairo,347,Vegetables,+20-1540953467
Charity_2361,Cairo,439,Vegetables,+20-1991414827
Charity_2362,Upper Egypt,386,Dairy,+20-1945717592
Charity_2363,Upper Egypt,469,Meat,+20-1230224536
Charity_2364,Delta,273,Bakery,+20-1121439797
Charity_2365,Upper Egypt,110,Meat,+20-1751078311
Charity_2366,Giza,273,Meat,+20-1730968306
Charity_2367,Upper Egypt,84,Bakery,+20-1398863300
Charity_2368,Delta,51,Bakery,+20-1172201764
Charity_2369,Upper Egypt,289,Meat,+20-1152601697
Charity_2370,Giza,119,Dairy,+20-1841198297
Charity_2371,Mansoura,391,Vegetables,+20-1666271752
Charity_2372,Cairo,226,Bakery,+20-1595888581
Charity_2373,Mansoura,471,Dairy,+20-1632322473
Charity_2374,Cairo,93,Fruits,+20-1820507157
Charity_2375,Delta,287,Vegetables,+20-1849107417
Charity_2376,Mansoura,309,Vegetables,+20-1207971947
Charity_2377,Cairo,338,Fruits,+20-1558275646
Charity_2378,Upper Egypt,385,Bakery,+20-1530819813
Charity_2379,Alexandria,272,Meat,+20-1627053793
Charity_2380,Mansoura,153,Fruits,+20-1738474936
Charity_2381,Alexandria,249,Bakery,+20-1836422279
Charity_2382,Cairo,353,Vegetables,+20-1260305783
Charity_2383,Cairo,231,Meat,+20-1319743713
Charity_2384,Alexandria,255,Vegetables,+20-1883115248
Charity_2385,Delta,428,Dairy,+20-1955858759
Charity_2386,Alexandria,424,Bakery,+20-1940133991
Charity_2387,Upper Egypt,362,Vegetables,+20-1477641261
Charity_2388,Cairo,74,Dairy,+20-1483244697
Charity_2389,Cairo,267,Dairy,+20-1902093254
Charity_2390,Alexandria,500,Bakery,+20-1546746768
Charity_2391,Upper Egypt,292,Vegetables,+20-1489882236
Charity_2392,Delta,111,Bakery,+20-1240357059
Charity_2393,Upper Egypt,107,Dairy,+20-1880544094
Charity_2394,Mansoura,184,Bakery,+20-1582404928
Charity_2395,Alexandria,305,Dairy,+20-1751989782
Charity_2396,Giza,241,Bakery,+20-1768888999
Charity_2397,Upper Egypt,397,Fruits,+20-1802877148
Charity_2398,Delta,207,Vegetables,+20-1676649804
Charity_2399,Giza,240,Dairy,+20-1748980793
Charity_2400,Delta,352,Dairy,+20-1907159544
Charity_2401,Cairo,140,Fruits,+20-1255258045
Charity_2402,Cairo,481,Meat,+20-1756737058
Charity_2403,Giza,81,Dairy,+20-1372915857
Charity_2404,Mansoura,377,Bakery,+20-1232165502
Charity_2405,Giza,245,Dairy,+20-1220190287
Charity_2406,Delta,95,Bakery,+20-1551217125
Charity_2407,Delta,344,Vegetables,+20-1326365033
Charity_2408,Alexandria,172,Meat,+20-1328586232
Charity_2409,Upper Egypt,89,Vegetables,+20-1921042556
Charity_2410,Delta,294,Bakery,+20-1332733057
Charity_2411,Cairo,214,Dairy,+20-1669479799
Charity_2412,Giza,313,Dairy,+20-1501483933
Charity_2413,Giza,170,Fruits,+20-1455926974
Charity_2414,Giza,266,Vegetables,+20-1157191022
Charity_2415,Giza,356,Fruits,+20-1932742662
Charity_2416,Delta,301,Fruits,+20-1615454579
Charity_2417,Delta,113,Meat,+20-1300034401
Charity_2418,Delta,130,Dairy,+20-1734463608
Charity_2419,Upper Egypt,351,Vegetables,+20-1411796187
Charity_2420,Upper Egypt,238,Meat,+20-1585393193
Charity_2421,Giza,342,Vegetables,+20-1959684476
Charity_2422,Giza,120,Bakery,+20-1337327342
Charity_2423,Cairo,275,Dairy,+20-1648341923
Charity_2424,Mansoura,221,Meat,+20-1951708968
Charity_2425,Giza,340,Fruits,+20-1836221915
Charity_2426,Upper Egypt,465,Dairy,+20-1501065836
Charity_2427,Upper Egypt,381,Meat,+20-1439587839
Charity_2428,Alexandria,296,Dairy,+20-1878216445
Charity_2429,Mansoura,449,Bakery,+20-1184694178
Charity_2430,Mansoura,203,Vegetables,+20-1179633102
Charity_2431,Giza,392,Fruits,+20-1327292798
Charity_2432,Alexandria,378,Fruits,+20-1321615848
Charity_2433,Alexandria,176,Bakery,+20-1846967238
Charity_2434,Cairo,85,Fruits,+20-1631452495
Charity_2435,Alexandria,66,Bakery,+20-1251099676
Charity_2436,Mansoura,130,Meat,+20-1764539775
Charity_2437,Alexandria,313,Meat,+20-1887131008
Charity_2438,Giza,244,Bakery,+20-1853583670
Charity_2439,Alexandria,280,Fruits,+20-1548507720
Charity_2440,Giza,363,Fruits,+20-1311612119
Charity_2441,Giza,345,Meat,+20-1536944898
Charity_2442,Delta,243,Dairy,+20-1105115137
Charity_2443,Delta,324,Fruits,+20-1448443276
Charity_2444,Cairo,254,Bakery,+20-1914988338
Charity_2445,Alexandria,166,Bakery,+20-1790648233
Charity_2446,Alexandria,186,Meat,+20-1164900517
Charity_2447,Upper Egypt,84,Meat,+20-1421952849
Charity_2448,Giza,489,Dairy,+20-1937005173
Charity_2449,Upper Egypt,353,Dairy,+20-1379648060
Charity_2450,Delta,148,Fruits,+20-1398935205
Charity_2451,Delta,126,Meat,+20-1101499865
Charity_2452,Cairo,485,Bakery,+20-1958667355
Charity_2453,Cairo,308,Bakery,+20-1787597007
Charity_2454,Delta,262,Bakery,+20-1768352481
Charity_2455,Upper Egypt,108,Vegetables,+20-1267099517
Charity_2456,Upper Egypt,350,Vegetables,+20-1496974086
Charity_2457,Mansoura,214,Vegetables,+20-1667654420
Charity_2458,Alexandria,457,Bakery,+20-1780925120
Charity_2459,Cairo,101,Meat,+20-1448913231
Charity_2460,Upper Egypt,305,Meat,+20-1302563717
Charity_2461,Alexandria,284,Fruits,+20-1524795463
Charity_2462,Cairo,379,Meat,+20-1998846555
Charity_2463,Mansoura,196,Vegetables,+20-1512690815
Charity_2464,Giza,204,Fruits,+20-1447177631
Charity_2465,Alexandria,263,Vegetables,+20-1103485892
Charity_2466,Giza,113,Vegetables,+20-1466878903
Charity_2467,Upper Egypt,178,Dairy,+20-1768923460
Charity_2468,Upper Egypt,406,Vegetables,+20-1254711184
Charity_2469,Upper Egypt,177,Bakery,+20-1405469657
Charity_2470,Cairo,300,Meat,+20-1906110841
Charity_2471,Mansoura,176,Fruits,+20-1345966210
Charity_2472,Alexandria,247,Dairy,+20-1166635256
Charity_2473,Delta,224,Fruits,+20-1607111542
Charity_2474,Upper Egypt,75,Meat,+20-1547879820
Charity_2475,Cairo,457,Vegetables,+20-1712763459
Charity_2476,Delta,486,Meat,+20-1155266930
Charity_2477,Mansoura,345,Fruits,+20-1216346121
Charity_2478,Mansoura,147,Fruits,+20-1243303362
Charity_2479,Cairo,182,Meat,+20-1894797387
Charity_2480,Giza,50,Vegetables,+20-1277659036
Charity_2481,Alexandria,374,Meat,+20-1623561345
Charity_2482,Alexandria,254,Meat,+20-1511210646
Charity_2483,Delta,71,Bakery,+20-1462318028
Charity_2484,Mansoura,179,Meat,+20-1667774897
Charity_2485,Upper Egypt,221,Fruits,+20-1230831595
Charity_2486,Giza,161,Vegetables,+20-1566809840
Charity_2487,Mansoura,234,Meat,+20-1250837560
Charity_2488,Delta,224,Bakery,+20-1959126849
Charity_2489,Cairo,218,Dairy,+20-1848014095
Charity_2490,Alexandria,332,Meat,+20-1571635511
Charity_2491,Upper Egypt,363,Meat,+20-1816167261
Charity_2492,Alexandria,422,Dairy,+20-1689274093
Charity_2493,Giza,339,Meat,+20-1855795980
Charity_2494,Alexandria,140,Fruits,+20-1736351722
Charity_2495,Giza,137,Meat,+20-1974498214
Charity_2496,Delta,491,Meat,+20-1790550239
Charity_2497,Upper Egypt,102,Fruits,+20-1271833466
Charity_2498,Delta,348,Bakery,+20-1390269685
Charity_2499,Delta,107,Fruits,+20-1218281816
Charity_2500,Alexandria,53,Meat,+20-1332356772
Charity_2501,Delta,235,Dairy,+20-1719813611
Charity_2502,Delta,147,Bakery,+20-1229919670
Charity_2503,Alexandria,487,Vegetables,+20-1542583515
Charity_2504,Alexandria,128,Meat,+20-1229607386
Charity_2505,Giza,470,Meat,+20-1216042108
Charity_2506,Mansoura,204,Meat,+20-1263366396
Charity_2507,Cairo,367,Bakery,+20-1794283736
Charity_2508,Alexandria,409,Fruits,+20-1567979423
Charity_2509,Delta,307,Bakery,+20-1658959902
Charity_2510,Mansoura,256,Fruits,+20-1770274012
Charity_2511,Alexandria,328,Meat,+20-1841989647
Charity_2512,Delta,125,Dairy,+20-1300379297
Charity_2513,Delta,113,Vegetables,+20-1810896886
Charity_2514,Mansoura,284,Fruits,+20-1751408004
Charity_2515,Cairo,263,Fruits,+20-1393250351
Charity_2516,Upper Egypt,377,Bakery,+20-1232879937
Charity_2517,Alexandria,147,Vegetables,+20-1872367248
Charity_2518,Cairo,336,Meat,+20-1202116304
Charity_2519,Cairo,147,Meat,+20-1655535099
Charity_2520,Alexandria,120,Vegetables,+20-1209887826
Charity_2521,Alexandria,256,Bakery,+20-1924099582
Charity_2522,Giza,170,Fruits,+20-1296527777
Charity_2523,Delta,178,Meat,+20-1880895991
Charity_2524,Giza,125,Fruits,+20-1523629829
Charity_2525,Giza,251,Dairy,+20-1995104281
Charity_2526,Cairo,372,Vegetables,+20-1937903461
Charity_2527,Giza,55,Vegetables,+20-1436225854
Charity_2528,Giza,477,Fruits,+20-1270645484
Charity_2529,Giza,324,Dairy,+20-1573532393
Charity_2530,Cairo,466,Dairy,+20-1609046922
Charity_2531,Mansoura,65,Fruits,+20-1929742518
Charity_2532,Giza,366,Vegetables,+20-1799878663
Charity_2533,Upper Egypt,388,Bakery,+20-1906696156
Charity_2534,Delta,302,Dairy,+20-1860561707
Charity_2535,Mansoura,290,Fruits,+20-1155629472
Charity_2536,Delta,408,Dairy,+20-1622691997
Charity_2537,Giza,88,Meat,+20-1581918216
Charity_2538,Upper Egypt,223,Vegetables,+20-1952005232
Charity_2539,Alexandria,481,Meat,+20-1121973223
Charity_2540,Giza,476,Vegetables,+20-1850500429
Charity_2541,Cairo,455,Fruits,+20-1178428868
Charity_2542,Cairo,402,Bakery,+20-1867386884
Charity_2543,Mansoura,124,Fruits,+20-1957145340
Charity_2544,Mansoura,461,Vegetables,+20-1470081565
Charity_2545,Alexandria,143,Dairy,+20-1471896077
Charity_2546,Alexandria,83,Dairy,+20-1899874728
Charity_2547,Upper Egypt,322,Bakery,+20-1820386148
Charity_2548,Giza,353,Vegetables,+20-1621190094
Charity_2549,Mansoura,435,Vegetables,+20-1723768951
Charity_2550,Delta,213,Vegetables,+20-1335719022
Charity_2551,Delta,386,Meat,+20-1964295451
Charity_2552,Delta,136,Bakery,+20-1719074632
Charity_2553,Giza,245,Vegetables,+20-1820070303
Charity_2554,Upper Egypt,135,Dairy,+20-1689785600
Charity_2555,Upper Egypt,268,Bakery,+20-1122915519
Charity_2556,Mansoura,427,Meat,+20-1394417023
Charity_2557,Giza,383,Vegetables,+20-1478259678
Charity_2558,Mansoura,445,Vegetables,+20-1184904245
Charity_2559,Delta,364,Bakery,+20-1494294887
Charity_2560,Delta,170,Meat,+20-1981132564
Charity_2561,Cairo,421,Dairy,+20-1831961371
Charity_2562,Delta,353,Vegetables,+20-1824198177
Charity_2563,Cairo,383,Vegetables,+20-1442253579
Charity_2564,Giza,209,Dairy,+20-1873002691
Charity_2565,Cairo,227,Meat,+20-1975202434
Charity_2566,Mansoura,487,Meat,+20-1632166023
Charity_2567,Mansoura,241,Meat,+20-1876545398
Charity_2568,Delta,332,Fruits,+20-1708105497
Charity_2569,Alexandria,387,Bakery,+20-1754361499
Charity_2570,Delta,455,Dairy,+20-1312407358
